Time [s];Relative Fluorescence 650nm;Capillary Position
4.650301;0.8981965;17
4.7003;0.8976418;17
4.7503;0.8986462;17
4.8003;0.8927214;17
4.8503;0.8931891;17
4.900301;0.895714;17
4.9503;0.8959006;17
5.0003;0.8952535;17
5.0503;0.8928794;17
5.1003;0.8937011;17
5.150301;0.8932307;17
5.2003;0.8945292;17
5.2503;0.8940291;17
5.3003;0.8926547;17
5.3503;0.8901916;17
5.400301;0.8937346;17
5.4503;0.8913065;17
5.5003;0.8913295;17
5.5503;0.8936727;17
5.6003;0.8892596;17
5.650301;0.8903263;17
5.7003;0.8914347;17
5.7503;0.8890944;17
5.8003;0.8882707;17
5.8503;0.8903924;17
5.900301;0.8908746;17
5.9503;0.8904073;17
6.0003;0.8954423;17
6.0503;0.8878829;17
6.1003;0.8860903;17
6.150301;0.8883892;17
6.2003;0.8853122;17
6.2504;0.8902262;17
6.3004;0.8890017;17
6.3504;0.8875414;17
6.4004;0.888772;17
6.4504;0.887316;17
6.5004;0.8847494;17
6.5504;0.8853785;17
6.6004;0.8854737;17
6.6504;0.8834495;17
6.7004;0.8854167;17
6.7504;0.8852503;17
6.8004;0.8866937;17
6.8504;0.8857251;17
6.9004;0.8845159;17
6.9504;0.8864605;17
7.0004;0.8824785;17
7.0504;0.8850306;17
7.1004;0.885013;17
7.1504;0.8827192;17
7.2004;0.8843081;17
7.2504;0.8845392;17
7.3004;0.8808196;17
7.3504;0.8845738;17
7.4004;0.8815489;17
7.4504;0.8836705;17
7.5004;0.8812524;17
7.5504;0.8826647;17
7.6004;0.881644;17
7.6504;0.8796878;17
7.7004;0.8794168;17
7.7504;0.8806359;17
7.8004;0.8825976;17
7.8504;0.8809637;17
7.9004;0.8795782;17
7.9504;0.8816321;17
8.000401;0.8781003;17
8.050501;0.8796178;17
8.1005;0.8792216;17
8.150499;0.8800588;17
8.2005;0.879099;17
8.2505;0.8790323;17
8.300501;0.8782979;17
8.3505;0.8792604;17
8.400499;0.8794008;17
8.4505;0.8782113;17
8.5005;0.8778854;17
8.550501;0.874979;17
8.6005;0.8803525;17
8.650499;0.8771994;17
8.7005;0.8788648;17
8.7505;0.8775937;17
8.800501;0.8798764;17
8.8505;0.878058;17
8.900499;0.8763263;17
8.9505;0.8805644;17
9.0005;0.8753563;17
9.050501;0.8750703;17
9.1005;0.8742504;17
9.150499;0.8760028;17
9.2005;0.8761384;17
9.2505;0.8771415;17
9.300501;0.8730611;17
9.3505;0.8776032;17
9.400499;0.8751194;17
9.4505;0.8733721;17
9.5005;0.8731589;17
9.550501;0.8761492;17
9.6005;0.8729339;17
9.650499;0.8758674;17
9.7005;0.8722858;17
9.7505;0.8754186;17
9.800501;0.8749333;17
9.850599;0.8753103;17
9.9006;0.8730689;17
9.9506;0.8724418;17
10.0006;0.8733258;17
10.0006;0.8733258;17
-4.9503;0.9983122;2
-4.9003;1.002267;2
-4.8502;1.00084;2
-4.8002;1.002025;2
-4.7502;0.9992639;2
-4.7002;0.9996668;2
-4.6502;1.002782;2
-4.6002;1.003164;2
-4.5502;0.9997169;2
-4.5002;0.9951332;2
-4.4502;0.9974911;2
-4.4002;0.9982638;2
-4.3502;0.9988374;2
-4.3002;0.9945834;2
-4.2502;1.001365;2
-4.2002;0.9983043;2
-4.1502;0.9996268;2
-4.1002;0.9980935;2
-4.0502;1.000748;2
-4.0002;0.9955948;2
-3.9502;1.00211;2
-3.9002;0.9979808;2
-3.8502;0.9979162;2
-3.8002;0.9974574;2
-3.7502;0.9960164;2
-3.7002;0.9970433;2
-3.6502;0.9992085;2
-3.6002;0.9980422;2
-3.5502;0.9984124;2
-3.5002;0.9985281;2
-3.4502;0.9982738;2
-3.4002;0.9999836;2
-3.3502;0.9997703;2
-3.3002;0.999153;2
-3.2502;0.9928703;2
-3.2002;0.9981164;2
-3.1502;0.9972457;2
-3.1001;0.998167;2
-3.0501;0.9990941;2
-3.0001;0.998728;2
-2.9501;0.9954604;2
-2.9001;0.9991617;2
-2.8501;0.9979767;2
-2.8001;0.997725;2
-2.7501;0.9964505;2
-2.7001;0.99546;2
-2.6501;0.9974933;2
-2.6001;0.9974578;2
-2.5501;0.9996055;2
-2.5001;0.9969531;2
-2.4501;0.9956533;2
-2.4001;0.9985272;2
-2.3501;0.9922934;2
-2.3001;0.9927325;2
-2.2501;0.9966254;2
-2.2001;0.9979032;2
-2.1501;0.9992059;2
-2.1001;0.9948685;2
-2.0501;0.996453;2
-2.0001;0.9937389;2
-1.9501;0.9986666;2
-1.9001;0.9923894;2
-1.8501;0.9966041;2
-1.8001;0.9936025;2
-1.7501;0.9932697;2
-1.7001;0.9943559;2
-1.6501;0.9959934;2
-1.6001;0.9966772;2
-1.5501;0.9933152;2
-1.5001;0.9944252;2
-1.4501;0.9942127;2
-1.4001;0.9935507;2
-1.3501;0.9921377;2
-1.3;0.9943554;2
-1.25;0.9922734;2
-1.2;0.9943029;2
-1.15;0.9948401;2
-1.1;0.9953581;2
-1.05;0.9942027;2
-1;0.9934647;2
-0.9499998;0.9977275;2
-0.9000001;0.9949061;2
-0.8499999;0.9937301;2
-0.7999997;0.9963571;2
-0.75;0.9906846;2
-0.6999998;0.9925798;2
-0.6500001;0.9937118;2
-0.5999999;0.9946034;2
-0.5499997;0.9969648;2
-0.5;0.9962247;2
-0.4499998;0.995526;2
-0.4000001;0.9972674;2
-0.3499999;0.9965703;2
-0.2999997;0.993352;2
-0.25;0.9938028;2
-0.1999998;0.9911217;2
-0.1500001;0.9966334;2
-0.0999999;0.9899487;2
-0.04999971;0.9920313;2
0;0.9949749;2
0.05000019;0.9750132;2
0.0999999;0.9524956;2
0.1500001;0.9398155;2
0.2000003;0.9344741;2
0.25;0.9272953;2
0.3000002;0.9198785;2
0.3499999;0.919466;2
0.4000001;0.9163053;2
0.4500003;0.9119294;2
0.5001001;0.9046483;2
0.5500998;0.9048127;2
0.6001;0.9042963;2
0.6501002;0.900714;2
0.7000999;0.9005659;2
0.7501001;0.8931437;2
0.8000998;0.8935685;2
0.8501;0.8890362;2
0.9001002;0.8908578;2
0.9500999;0.8843635;2
1.0001;0.8860636;2
1.0501;0.8823649;2
1.1001;0.8785213;2
1.1501;0.8808462;2
1.2001;0.8743591;2
1.2501;0.8734866;2
1.3001;0.8769137;2
1.3501;0.8771111;2
1.4001;0.8726;2
1.4501;0.8717594;2
1.5001;0.8679524;2
1.5501;0.8660861;2
1.6001;0.8651623;2
1.6501;0.865892;2
1.7001;0.8641797;2
1.7501;0.8596907;2
1.8001;0.8594348;2
1.8501;0.8555081;2
1.9001;0.8543414;2
1.9501;0.8537328;2
2.0001;0.8590229;2
